GPS TOW (s),GPS Week,Latitude (deg),Longitude (deg),Ellipsoid Height (m),ECEF X (m),ECEF Y (m),ECEF Z (m),Roll (deg),Pitch (deg),Heading (deg),East Velocity (m/s),North Velocity (m/s),Up Velocity (m/s)
554625.6, 2323, 35.17747458, 136.87895322, 41.088, -3809510.446, 3567502.511, 3654001.693, -2.366,  2.114, 269.953,  0.001, -0.001,  0.001
554625.8, 2323, 35.17747458, 136.87895322, 41.088, -3809510.446, 3567502.511, 3654001.693, -2.365,  2.114, 269.952,  0.001, -0.000, -0.000
554626.0, 2323, 35.17747458, 136.87895322, 41.088, -3809510.446, 3567502.511, 3654001.693, -2.367,  2.113, 269.952,  0.001,  0.000,  0.000
554626.2, 2323, 35.17747458, 136.87895322, 41.088, -3809510.446, 3567502.511, 3654001.693, -2.365,  2.113, 269.952,  0.001, -0.001,  0.001
554626.4, 2323, 35.17747458, 136.87895321, 41.087, -3809510.445, 3567502.511, 3654001.693, -2.365,  2.128, 269.954, -0.021, -0.000, -0.012
554626.6, 2323, 35.17747456, 136.87895307, 41.084, -3809510.435, 3567502.520, 3654001.689, -2.369,  2.242, 269.951, -0.109,  0.001, -0.016
554626.8, 2323, 35.17747456, 136.87895273, 41.083, -3809510.414, 3567502.541, 3654001.688, -2.378,  2.252, 269.950, -0.192, -0.000,  0.006
554627.0, 2323, 35.17747456, 136.87895222, 41.083, -3809510.382, 3567502.576, 3654001.688, -2.401,  2.246, 269.951, -0.269,  0.001,  0.002
554627.2, 2323, 35.17747455, 136.87895151, 41.083, -3809510.338, 3567502.622, 3654001.688, -2.420,  2.269, 269.955, -0.377,  0.001, -0.005
554627.4, 2323, 35.17747455, 136.87895053, 41.082, -3809510.276, 3567502.687, 3654001.686, -2.434,  2.305, 269.954, -0.517,  0.003, -0.002
554627.6, 2323, 35.17747455, 136.87894924, 41.081, -3809510.196, 3567502.773, 3654001.686, -2.444,  2.308, 269.961, -0.666,  0.001,  0.000
554627.8, 2323, 35.17747456, 136.87894761, 41.082, -3809510.094, 3567502.881, 3654001.687, -2.435,  2.304, 269.964, -0.818,  0.007, -0.001
554628.0, 2323, 35.17747456, 136.87894564, 41.081, -3809509.971, 3567503.012, 3654001.687, -2.455,  2.317, 269.988, -0.976,  0.004,  0.000
554628.2, 2323, 35.17747457, 136.87894331, 41.080, -3809509.825, 3567503.165, 3654001.687, -2.493,  2.346, 269.995, -1.144,  0.006, -0.009
554628.4, 2323, 35.17747457, 136.87894059, 41.079, -3809509.655, 3567503.346, 3654001.687, -2.474,  2.424, 270.021, -1.341,  0.013, -0.012
554628.6, 2323, 35.17747458, 136.87893744, 41.078, -3809509.457, 3567503.554, 3654001.687, -2.451,  2.479, 270.047, -1.541,  0.012, -0.003
554628.8, 2323, 35.17747461, 136.87893386, 41.081, -3809509.235, 3567503.792, 3654001.691, -2.345,  2.531, 270.084, -1.731,  0.018, -0.002
554629.0, 2323, 35.17747464, 136.87892991, 41.084, -3809508.990, 3567504.056, 3654001.696, -2.209,  2.608, 270.156, -1.913,  0.020, -0.002
554629.2, 2323, 35.17747467, 136.87892551, 41.085, -3809508.715, 3567504.347, 3654001.699, -2.179,  2.666, 270.209, -2.100,  0.018, -0.008
554629.4, 2323, 35.17747469, 136.87892071, 41.086, -3809508.415, 3567504.666, 3654001.702, -2.130,  2.794, 270.270, -2.290,  0.023, -0.005
554629.6, 2323, 35.17747474, 136.87891551, 41.088, -3809508.090, 3567505.011, 3654001.707, -2.041,  2.879, 270.327, -2.478,  0.031,  0.003
554629.8, 2323, 35.17747478, 136.87890987, 41.090, -3809507.739, 3567505.385, 3654001.713, -1.961,  2.923, 270.413, -2.675,  0.033,  0.006
554630.0, 2323, 35.17747488, 136.87890385, 41.098, -3809507.364, 3567505.786, 3654001.726, -1.828,  2.900, 270.468, -2.850,  0.050,  0.036
554630.2, 2323, 35.17747500, 136.87889746, 41.107, -3809506.966, 3567506.211, 3654001.742, -1.658,  2.771, 270.515, -3.019,  0.052,  0.022
554630.4, 2323, 35.17747513, 136.87889069, 41.113, -3809506.542, 3567506.658, 3654001.757, -1.535,  2.681, 270.566, -3.174,  0.058,  0.028
554630.6, 2323, 35.17747526, 136.87888358, 41.121, -3809506.098, 3567507.130, 3654001.774, -1.430,  2.574, 270.631, -3.327,  0.060,  0.024
554630.8, 2323, 35.17747540, 136.87887613, 41.127, -3809505.631, 3567507.622, 3654001.789, -1.346,  2.529, 270.657, -3.474,  0.073,  0.025
554631.0, 2323, 35.17747552, 136.87886839, 41.132, -3809505.147, 3567508.135, 3654001.803, -1.191,  2.529, 270.665, -3.617,  0.070, -0.002
554631.2, 2323, 35.17747563, 136.87886032, 41.135, -3809504.641, 3567508.668, 3654001.816, -1.105,  2.567, 270.673, -3.753,  0.074,  0.005
554631.4, 2323, 35.17747574, 136.87885193, 41.135, -3809504.113, 3567509.221, 3654001.826, -1.125,  2.564, 270.647, -3.886,  0.065,  0.010
554631.6, 2323, 35.17747588, 136.87884324, 41.135, -3809503.566, 3567509.792, 3654001.838, -1.178,  2.490, 270.656, -4.013,  0.066,  0.018
554631.8, 2323, 35.17747603, 136.87883432, 41.141, -3809503.007, 3567510.383, 3654001.855, -1.064,  2.414, 270.606, -4.140,  0.084,  0.020
554632.0, 2323, 35.17747617, 136.87882510, 41.143, -3809502.427, 3567510.991, 3654001.870, -1.020,  2.322, 270.608, -4.267,  0.070,  0.005
554632.2, 2323, 35.17747630, 136.87881555, 41.138, -3809501.824, 3567511.617, 3654001.878, -1.185,  2.289, 270.561, -4.389,  0.067, -0.015
554632.4, 2323, 35.17747643, 136.87880571, 41.131, -3809501.201, 3567512.261, 3654001.886, -1.464,  2.156, 270.516, -4.512,  0.059,  0.003
554632.6, 2323, 35.17747657, 136.87879550, 41.112, -3809500.547, 3567512.924, 3654001.887, -2.170,  1.853, 270.425, -4.635,  0.038, -0.005
554632.8, 2323, 35.17747663, 136.87878520, 41.107, -3809499.899, 3567513.603, 3654001.890, -2.190,  1.872, 270.360, -4.734,  0.077, -0.042
554633.0, 2323, 35.17747670, 136.87877477, 41.111, -3809499.250, 3567514.296, 3654001.899, -1.822,  2.291, 270.331, -4.844,  0.063, -0.041
554633.2, 2323, 35.17747673, 136.87876390, 41.084, -3809498.555, 3567515.002, 3654001.886, -2.346,  2.483, 270.359, -4.946,  0.011, -0.116
554633.4, 2323, 35.17747683, 136.87875293, 41.080, -3809497.865, 3567515.725, 3654001.892, -2.481,  2.249, 270.268, -5.015,  0.080,  0.093
554633.6, 2323, 35.17747701, 136.87874194, 41.102, -3809497.186, 3567516.460, 3654001.921, -1.930,  2.116, 270.288, -5.112,  0.078,  0.002
554633.8, 2323, 35.17747710, 136.87873062, 41.097, -3809496.474, 3567517.206, 3654001.926, -1.867,  2.222, 270.249, -5.205,  0.049, -0.060
554634.0, 2323, 35.17747717, 136.87871904, 41.084, -3809495.742, 3567517.966, 3654001.925, -2.116,  2.237, 270.243, -5.288,  0.052, -0.003
554634.2, 2323, 35.17747727, 136.87870734, 41.084, -3809495.009, 3567518.740, 3654001.935, -2.080,  2.186, 270.202, -5.379,  0.054, -0.005
554634.4, 2323, 35.17747737, 136.87869549, 41.087, -3809494.267, 3567519.524, 3654001.946, -1.875,  2.222, 270.234, -5.464,  0.068, -0.024
554634.6, 2323, 35.17747747, 136.87868344, 41.088, -3809493.514, 3567520.322, 3654001.955, -1.665,  2.336, 270.256, -5.566,  0.059, -0.018
554634.8, 2323, 35.17747758, 136.87867112, 41.087, -3809492.740, 3567521.135, 3654001.965, -1.594,  2.316, 270.270, -5.677,  0.070, -0.004
554635.0, 2323, 35.17747773, 136.87865859, 41.092, -3809491.956, 3567521.965, 3654001.981, -1.394,  2.198, 270.277, -5.783,  0.081,  0.002
554635.2, 2323, 35.17747788, 136.87864581, 41.094, -3809491.155, 3567522.809, 3654001.996, -1.234,  2.128, 270.239, -5.887,  0.066, -0.027
554635.4, 2323, 35.17747798, 136.87863279, 41.090, -3809490.336, 3567523.668, 3654002.003, -1.177,  2.199, 270.239, -5.992,  0.074, -0.032
554635.6, 2323, 35.17747808, 136.87861952, 41.085, -3809489.503, 3567524.543, 3654002.009, -1.146,  2.258, 270.232, -6.094,  0.063, -0.021
554635.8, 2323, 35.17747821, 136.87860603, 41.082, -3809488.656, 3567525.433, 3654002.018, -1.128,  2.261, 270.205, -6.193,  0.067, -0.015
554636.0, 2323, 35.17747832, 136.87859232, 41.079, -3809487.795, 3567526.338, 3654002.027, -1.170,  2.240, 270.199, -6.289,  0.068, -0.013
554636.2, 2323, 35.17747843, 136.87857840, 41.075, -3809486.921, 3567527.256, 3654002.035, -1.204,  2.240, 270.171, -6.385,  0.059, -0.018
554636.4, 2323, 35.17747853, 136.87856428, 41.071, -3809486.034, 3567528.189, 3654002.042, -1.219,  2.262, 270.142, -6.478,  0.058, -0.013
554636.6, 2323, 35.17747863, 136.87854994, 41.068, -3809485.135, 3567529.136, 3654002.049, -1.259,  2.277, 270.137, -6.570,  0.064, -0.009
554636.8, 2323, 35.17747873, 136.87853539, 41.063, -3809484.221, 3567530.096, 3654002.055, -1.370,  2.244, 270.116, -6.662,  0.053, -0.017
554637.0, 2323, 35.17747883, 136.87852062, 41.056, -3809483.293, 3567531.071, 3654002.060, -1.567,  2.215, 270.065, -6.748,  0.045, -0.012
554637.2, 2323, 35.17747890, 136.87850566, 41.049, -3809482.354, 3567532.057, 3654002.062, -1.729,  2.248, 270.028, -6.835,  0.045, -0.023
554637.4, 2323, 35.17747896, 136.87849054, 41.043, -3809481.406, 3567533.057, 3654002.065, -1.832,  2.330, 270.031, -6.917,  0.046, -0.005
554637.6, 2323, 35.17747905, 136.87847526, 41.040, -3809480.448, 3567534.067, 3654002.071, -1.928,  2.325, 270.022, -6.990,  0.041,  0.010
554637.8, 2323, 35.17747915, 136.87845984, 41.042, -3809479.485, 3567535.089, 3654002.081, -1.877,  2.279, 270.009, -7.061,  0.047,  0.001
554638.0, 2323, 35.17747926, 136.87844426, 41.040, -3809478.509, 3567536.119, 3654002.090, -1.905,  2.155, 270.008, -7.118,  0.048, -0.001
554638.2, 2323, 35.17747937, 136.87842857, 41.036, -3809477.524, 3567537.156, 3654002.097, -1.989,  2.017, 269.996, -7.163,  0.048, -0.013
554638.4, 2323, 35.17747945, 136.87841281, 41.030, -3809476.535, 3567538.197, 3654002.101, -2.003,  2.007, 269.987, -7.193,  0.043, -0.042
554638.6, 2323, 35.17747949, 136.87839697, 41.021, -3809475.542, 3567539.243, 3654002.100, -2.124,  2.130, 269.970, -7.210,  0.032, -0.035
554638.8, 2323, 35.17747955, 136.87838112, 41.015, -3809474.548, 3567540.290, 3654002.102, -2.152,  2.203, 269.950, -7.219,  0.043, -0.014
554639.0, 2323, 35.17747964, 136.87836529, 41.015, -3809473.559, 3567541.340, 3654002.110, -2.156,  2.143, 269.960, -7.199,  0.044,  0.006
554639.2, 2323, 35.17747972, 136.87834952, 41.015, -3809472.573, 3567542.384, 3654002.117, -2.161,  2.093, 269.976, -7.166,  0.042, -0.007
554639.4, 2323, 35.17747982, 136.87833385, 41.013, -3809471.592, 3567543.421, 3654002.124, -2.136,  2.013, 270.027, -7.117,  0.045, -0.006
554639.6, 2323, 35.17747994, 136.87831831, 41.013, -3809470.619, 3567544.448, 3654002.136, -2.011,  1.938, 270.087, -7.066,  0.057, -0.022
554639.8, 2323, 35.17748006, 136.87830288, 41.011, -3809469.652, 3567545.468, 3654002.145, -1.900,  1.984, 270.153, -7.020,  0.067, -0.030
554640.0, 2323, 35.17748018, 136.87828756, 41.009, -3809468.690, 3567546.480, 3654002.155, -1.783,  2.069, 270.217, -6.971,  0.078, -0.029
554640.2, 2323, 35.17748033, 136.87827233, 41.006, -3809467.733, 3567547.485, 3654002.167, -1.731,  2.091, 270.272, -6.921,  0.077, -0.008
554640.4, 2323, 35.17748048, 136.87825719, 41.004, -3809466.783, 3567548.484, 3654002.180, -1.754,  2.078, 270.313, -6.866,  0.077, -0.005
554640.6, 2323, 35.17748063, 136.87824218, 41.003, -3809465.840, 3567549.475, 3654002.192, -1.743,  2.104, 270.336, -6.816,  0.090, -0.019
554640.8, 2323, 35.17748078, 136.87822727, 41.000, -3809464.903, 3567550.458, 3654002.205, -1.780,  2.160, 270.338, -6.765,  0.083,  0.001
554641.0, 2323, 35.17748094, 136.87821247, 40.999, -3809463.973, 3567551.434, 3654002.219, -1.798,  2.024, 270.331, -6.714,  0.079,  0.008
554641.2, 2323, 35.17748110, 136.87819779, 40.997, -3809463.051, 3567552.402, 3654002.232, -1.862,  1.976, 270.300, -6.641,  0.069, -0.008
554641.4, 2323, 35.17748121, 136.87818327, 40.989, -3809462.137, 3567553.358, 3654002.237, -1.996,  2.035, 270.263, -6.536,  0.077, -0.024
554641.6, 2323, 35.17748133, 136.87816902, 40.985, -3809461.241, 3567554.298, 3654002.246, -2.132,  2.025, 270.243, -6.421,  0.065,  0.004
554641.8, 2323, 35.17748141, 136.87815500, 40.981, -3809460.362, 3567555.224, 3654002.251, -2.303,  2.118, 270.205, -6.304,  0.053, -0.007
554642.0, 2323, 35.17748152, 136.87814128, 40.977, -3809459.501, 3567556.130, 3654002.258, -2.409,  2.117, 270.177, -6.183,  0.062, -0.006
554642.2, 2323, 35.17748161, 136.87812780, 40.976, -3809458.656, 3567557.021, 3654002.266, -2.516,  2.146, 270.163, -6.066,  0.055,  0.014
554642.4, 2323, 35.17748170, 136.87811456, 40.974, -3809457.827, 3567557.897, 3654002.273, -2.631,  2.133, 270.131, -5.966,  0.047, -0.002
554642.6, 2323, 35.17748180, 136.87810143, 40.962, -3809456.997, 3567558.758, 3654002.275, -3.117,  1.944, 270.060, -5.889,  0.029,  0.016
554642.8, 2323, 35.17748186, 136.87808848, 40.952, -3809456.182, 3567559.611, 3654002.275, -3.518,  1.731, 270.001, -5.817,  0.026, -0.013
554643.0, 2323, 35.17748188, 136.87807590, 40.958, -3809455.401, 3567560.451, 3654002.280, -3.058,  2.063, 269.964, -5.747,  0.050, -0.051
554643.2, 2323, 35.17748190, 136.87806339, 40.952, -3809454.618, 3567561.278, 3654002.279, -2.919,  2.303, 270.006, -5.672,  0.021, -0.040
554643.4, 2323, 35.17748197, 136.87805110, 40.962, -3809453.855, 3567562.097, 3654002.291, -2.589,  2.273, 270.005, -5.601,  0.054,  0.046
554643.6, 2323, 35.17748210, 136.87803896, 40.977, -3809453.103, 3567562.908, 3654002.311, -2.159,  2.134, 269.993, -5.537,  0.048,  0.005
554643.8, 2323, 35.17748219, 136.87802695, 40.986, -3809452.356, 3567563.707, 3654002.325, -1.859,  2.132, 269.984, -5.468,  0.046, -0.002
554644.0, 2323, 35.17748224, 136.87801504, 40.987, -3809451.612, 3567564.497, 3654002.330, -1.765,  2.221, 269.979, -5.401,  0.030, -0.017
554644.2, 2323, 35.17748229, 136.87800328, 40.988, -3809450.879, 3567565.278, 3654002.335, -1.661,  2.260, 269.953, -5.333,  0.042,  0.008
554644.4, 2323, 35.17748233, 136.87799165, 40.993, -3809450.155, 3567566.051, 3654002.341, -1.585,  2.338, 269.959, -5.277,  0.031,  0.018
554644.6, 2323, 35.17748238, 136.87798011, 40.994, -3809449.435, 3567566.818, 3654002.347, -1.637,  2.384, 269.906, -5.224,  0.028,  0.005
554644.8, 2323, 35.17748242, 136.87796873, 41.000, -3809448.728, 3567567.575, 3654002.354, -1.540,  2.376, 269.858, -5.145,  0.036,  0.033
554645.0, 2323, 35.17748242, 136.87795757, 41.009, -3809448.039, 3567568.323, 3654002.358, -1.443,  2.326, 269.580, -5.013,  0.011,  0.039
554645.2, 2323, 35.17748232, 136.87794672, 41.017, -3809447.373, 3567569.053, 3654002.355, -1.269,  2.207, 269.018, -4.857, -0.013,  0.023
554645.4, 2323, 35.17748205, 136.87793620, 41.021, -3809446.733, 3567569.767, 3654002.332, -1.220,  2.073, 267.983, -4.656, -0.105,  0.035
554645.6, 2323, 35.17748151, 136.87792611, 41.027, -3809446.133, 3567570.464, 3654002.286, -1.178,  2.004, 266.604, -4.441, -0.175,  0.013
554645.8, 2323, 35.17748074, 136.87791654, 41.031, -3809445.575, 3567571.137, 3654002.219, -0.929,  1.998, 264.858, -4.223, -0.296, -0.012
554646.0, 2323, 35.17747961, 136.87790740, 41.031, -3809445.059, 3567571.793, 3654002.117, -0.758,  2.188, 262.702, -4.011, -0.414, -0.018
554646.2, 2323, 35.17747813, 136.87789867, 41.031, -3809444.585, 3567572.439, 3654001.983, -0.573,  2.376, 260.070, -3.873, -0.560, -0.008
554646.4, 2323, 35.17747627, 136.87789028, 41.038, -3809444.153, 3567573.082, 3654001.817, -0.061,  2.660, 257.024, -3.779, -0.721, -0.007
554646.6, 2323, 35.17747398, 136.87788209, 41.041, -3809443.752, 3567573.728, 3654001.611,  0.134,  2.683, 253.462, -3.645, -0.953,  0.037
554646.8, 2323, 35.17747124, 136.87787418, 41.041, -3809443.387, 3567574.373, 3654001.363,  0.029,  2.612, 249.639, -3.505, -1.171,  0.036
554647.0, 2323, 35.17746808, 136.87786667, 41.041, -3809443.067, 3567575.011, 3654001.077, -0.046,  2.522, 245.500, -3.360, -1.371,  0.044
554647.2, 2323, 35.17746456, 136.87785958, 41.041, -3809442.790, 3567575.636, 3654000.758, -0.232,  2.272, 241.398, -3.159, -1.607,  0.028
554647.4, 2323, 35.17746080, 136.87785304, 41.039, -3809442.557, 3567576.234, 3654000.415, -0.535,  1.969, 237.526, -2.882, -1.709,  0.044
554647.6, 2323, 35.17745695, 136.87784730, 41.042, -3809442.381, 3567576.785, 3654000.067, -0.658,  1.815, 233.905, -2.539, -1.729,  0.026
554647.8, 2323, 35.17745316, 136.87784240, 41.043, -3809442.252, 3567577.278, 3653999.724, -0.602,  1.862, 230.589, -2.188, -1.691, -0.007
554648.0, 2323, 35.17744945, 136.87783819, 41.029, -3809442.156, 3567577.712, 3653999.380, -0.653,  2.083, 227.344, -1.947, -1.673, -0.087
554648.2, 2323, 35.17744559, 136.87783440, 41.003, -3809442.084, 3567578.117, 3653999.015, -0.750,  2.492, 223.915, -1.817, -1.763, -0.049
554648.4, 2323, 35.17744166, 136.87783101, 41.000, -3809442.054, 3567578.513, 3653998.657, -0.718,  2.462, 220.246, -1.695, -1.828,  0.020
554648.6, 2323, 35.17743750, 136.87782800, 41.000, -3809442.061, 3567578.896, 3653998.280, -0.680,  2.433, 216.188, -1.587, -1.977, -0.009
554648.8, 2323, 35.17743297, 136.87782531, 41.000, -3809442.106, 3567579.272, 3653997.870, -0.476,  2.482, 211.776, -1.522, -2.189,  0.006
554649.0, 2323, 35.17742806, 136.87782292, 41.001, -3809442.186, 3567579.646, 3653997.425, -0.289,  2.514, 207.286, -1.400, -2.430,  0.003
554649.2, 2323, 35.17742271, 136.87782077, 40.987, -3809442.293, 3567580.015, 3653996.931, -0.574,  2.699, 202.809, -1.252, -2.705, -0.024
554649.4, 2323, 35.17741691, 136.87781897, 40.973, -3809442.444, 3567580.379, 3653996.397, -0.687,  2.961, 198.484, -1.155, -3.009, -0.030
554649.6, 2323, 35.17741060, 136.87781755, 40.962, -3809442.643, 3567580.744, 3653995.819, -0.514,  3.202, 194.263, -0.989, -3.334, -0.019
554649.8, 2323, 35.17740383, 136.87781653, 40.963, -3809442.896, 3567581.108, 3653995.205, -0.455,  3.222, 190.036, -0.794, -3.634,  0.039
554650.0, 2323, 35.17739659, 136.87781605, 40.971, -3809443.208, 3567581.461, 3653994.553, -0.419,  3.156, 185.867, -0.552, -3.934,  0.043
554650.2, 2323, 35.17738891, 136.87781613, 40.984, -3809443.579, 3567581.798, 3653993.864, -0.417,  3.018, 181.728, -0.288, -4.214,  0.050
554650.4, 2323, 35.17738079, 136.87781684, 40.993, -3809444.008, 3567582.111, 3653993.134, -0.436,  2.892, 177.694,  0.027, -4.485,  0.019
554650.6, 2323, 35.17737227, 136.87781822, 40.996, -3809444.493, 3567582.393, 3653992.362, -0.536,  2.874, 173.893,  0.355, -4.723,  0.027
554650.8, 2323, 35.17736340, 136.87782025, 41.002, -3809445.036, 3567582.649, 3653991.561, -0.698,  2.843, 170.386,  0.692, -4.939,  0.028
554651.0, 2323, 35.17735421, 136.87782297, 41.005, -3809445.637, 3567582.871, 3653990.729, -0.644,  2.865, 167.161,  1.010, -5.137,  0.005
554651.2, 2323, 35.17734474, 136.87782631, 41.009, -3809446.289, 3567583.066, 3653989.873, -0.872,  2.830, 164.320,  1.375, -5.315,  0.032
554651.4, 2323, 35.17733497, 136.87783018, 41.018, -3809446.991, 3567583.240, 3653988.993, -1.221,  2.758, 162.043,  1.670, -5.502,  0.026
554651.6, 2323, 35.17732490, 136.87783461, 41.025, -3809447.741, 3567583.389, 3653988.083, -1.325,  2.682, 160.272,  1.929, -5.690,  0.015
554651.8, 2323, 35.17731451, 136.87783946, 41.034, -3809448.533, 3567583.526, 3653987.146, -1.307,  2.496, 158.999,  2.163, -5.876,  0.016
554652.0, 2323, 35.17730378, 136.87784465, 41.042, -3809449.361, 3567583.654, 3653986.179, -1.452,  2.321, 158.121,  2.361, -6.067, -0.002
554652.2, 2323, 35.17729266, 136.87785014, 41.035, -3809450.218, 3567583.771, 3653985.165, -1.576,  2.431, 157.575,  2.522, -6.271, -0.043
554652.4, 2323, 35.17728116, 136.87785591, 41.027, -3809451.108, 3567583.885, 3653984.118, -1.631,  2.529, 157.235,  2.649, -6.475, -0.012
554652.6, 2323, 35.17726931, 136.87786192, 41.027, -3809452.036, 3567584.003, 3653983.044, -1.646,  2.542, 157.018,  2.771, -6.675,  0.007
554652.8, 2323, 35.17725709, 136.87786812, 41.025, -3809452.991, 3567584.123, 3653981.934, -1.801,  2.678, 156.928,  2.868, -6.867,  0.002
554653.0, 2323, 35.17724458, 136.87787452, 41.030, -3809453.976, 3567584.248, 3653980.802, -1.859,  2.637, 156.863,  2.943, -7.031,  0.033
554653.2, 2323, 35.17723180, 136.87788110, 41.038, -3809454.987, 3567584.372, 3653979.648, -1.925,  2.447, 156.814,  3.020, -7.192,  0.032
554653.4, 2323, 35.17721872, 136.87788786, 41.041, -3809456.019, 3567584.497, 3653978.464, -1.900,  2.269, 156.797,  3.089, -7.358, -0.005
554653.6, 2323, 35.17720531, 136.87789474, 41.031, -3809457.067, 3567584.620, 3653977.242, -2.003,  2.316, 156.809,  3.166, -7.518, -0.036
554653.8, 2323, 35.17719161, 136.87790176, 41.022, -3809458.139, 3567584.746, 3653975.995, -1.940,  2.292, 156.879,  3.212, -7.676, -0.003
554654.0, 2323, 35.17717766, 136.87790889, 41.019, -3809459.231, 3567584.880, 3653974.728, -1.926,  2.196, 156.943,  3.260, -7.828, -0.023
554654.2, 2323, 35.17716339, 136.87791609, 41.008, -3809460.339, 3567585.018, 3653973.427, -1.915,  2.393, 156.936,  3.313, -7.964, -0.037
554654.4, 2323, 35.17714892, 136.87792342, 41.003, -3809461.468, 3567585.161, 3653972.113, -1.930,  2.484, 156.933,  3.370, -8.086,  0.018
554654.6, 2323, 35.17713428, 136.87793085, 41.012, -3809462.619, 3567585.312, 3653970.790, -2.025,  2.373, 156.924,  3.422, -8.199,  0.021
554654.8, 2323, 35.17711943, 136.87793841, 41.018, -3809463.786, 3567585.461, 3653969.446, -1.948,  2.269, 156.920,  3.462, -8.302,  0.011
554655.0, 2323, 35.17710440, 136.87794605, 41.020, -3809464.964, 3567585.611, 3653968.085, -1.889,  2.204, 156.905,  3.498, -8.390, -0.022
554655.2, 2323, 35.17708919, 136.87795364, 41.018, -3809466.144, 3567585.770, 3653966.704, -1.852,  2.268, 156.871,  3.531, -8.477,  0.000
